DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,01/12/2021,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,investor,public,ecosystem,ecosystem,foundation,ecosystem,team_advisors,team_advisors,ecosystem
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
t2243,4.28376,5,17.34991,17.42153,4.28376,8.56752,12.85128,8.56752,8.78239
t2244,4.28604,5,17.35835,17.42974,4.28604,8.57208,12.85812,8.57208,8.78627
t2245,4.28832,5,17.36679,17.43796,4.28832,8.57664,12.86496,8.57664,8.79015
t2246,4.2906,5,17.37523,17.44617,4.2906,8.5812,12.87181,8.5812,8.79402
t2247,4.29288,5,17.38367,17.45438,4.29288,8.58577,12.87865,8.58577,8.7979
t2248,4.29516,5,17.39211,17.46259,4.29516,8.59033,12.88549,8.59033,8.80178
t2249,4.29745,5,17.40055,17.4708,4.29745,8.59489,12.89234,8.59489,8.80566
t2250,4.29973,5,17.40899,17.47901,4.29973,8.59945,12.89918,8.59945,8.80953
t2251,4.30201,5,17.41743,17.48723,4.30201,8.60401,12.90602,8.60401,8.81341
t2252,4.30429,5,17.42587,17.49544,4.30429,8.60858,12.91286,8.60858,8.81729
t2253,4.30657,5,17.43431,17.50365,4.30657,8.61314,12.91971,8.61314,8.82117
t2254,4.30885,5,17.44275,17.51186,4.30885,8.6177,12.92655,8.6177,8.82505
t2255,4.31113,5,17.45119,17.52007,4.31113,8.62226,12.93339,8.62226,8.82892
t2256,4.31341,5,17.45963,17.52828,4.31341,8.62682,12.94024,8.62682,8.8328
t2257,4.31569,5,17.46807,17.5365,4.31569,8.63139,12.94708,8.63139,8.83668
t2258,4.31797,5,17.47651,17.54471,4.31797,8.63595,12.95392,8.63595,8.84056
t2259,4.32026,5,17.48495,17.55292,4.32026,8.64051,12.96077,8.64051,8.84443
t2260,4.32254,5,17.49339,17.56113,4.32254,8.64507,12.96761,8.64507,8.84831
t2261,4.32482,5,17.50182,17.56934,4.32482,8.64964,12.97445,8.64964,8.85219
t2262,4.3271,5,17.51026,17.57755,4.3271,8.6542,12.9813,8.6542,8.85607
t2263,4.32938,5,17.5187,17.58577,4.32938,8.65876,12.98814,8.65876,8.85995
t2264,4.33166,5,17.52714,17.59398,4.33166,8.66332,12.99498,8.66332,8.86382
t2265,4.33394,5,17.53558,17.60219,4.33394,8.66788,13.00182,8.66788,8.8677
t2266,4.33622,5,17.54402,17.6104,4.33622,8.67245,13.00867,8.67245,8.87158
t2267,4.3385,5,17.55246,17.61861,4.3385,8.67701,13.01551,8.67701,8.87546
t2268,4.34078,5,17.5609,17.62682,4.34078,8.68157,13.02235,8.68157,8.87933
t2269,4.34307,5,17.56934,17.63504,4.34307,8.68613,13.0292,8.68613,8.88321
t2270,4.34535,5,17.57778,17.64325,4.34535,8.69069,13.03604,8.69069,8.88709
t2271,4.34763,5,17.58622,17.65146,4.34763,8.69526,13.04288,8.69526,8.89097
t2272,4.34991,5,17.59466,17.65967,4.34991,8.69982,13.04973,8.69982,8.89484
t2273,4.35219,5,17.6031,17.66788,4.35219,8.70438,13.05657,8.70438,8.89872
t2274,4.35447,5,17.61154,17.67609,4.35447,8.70894,13.06341,8.70894,8.9026
t2275,4.35675,5,17.61998,17.68431,4.35675,8.7135,13.07026,8.7135,8.90648
t2276,4.35903,5,17.62842,17.69252,4.35903,8.71807,13.0771,8.71807,8.91036
t2277,4.36131,5,17.63686,17.70073,4.36131,8.72263,13.08394,8.72263,8.91423
t2278,4.36359,5,17.6453,17.70894,4.36359,8.72719,13.09078,8.72719,8.91811
t2279,4.36588,5,17.65374,17.71715,4.36588,8.73175,13.09763,8.73175,8.92199
t2280,4.36816,5,17.66218,17.72536,4.36816,8.73631,13.10447,8.73631,8.92587
t2281,4.37044,5,17.67062,17.73358,4.37044,8.74088,13.11131,8.74088,8.92974
t2282,4.37272,5,17.67906,17.74179,4.37272,8.74544,13.11816,8.74544,8.93362
t2283,4.375,5,17.6875,17.75,4.375,8.75,13.125,8.75,8.9375
t2284,4.37728,5,17.69594,17.75821,4.37728,8.75456,13.13184,8.75456,8.94138
t2285,4.37956,5,17.70438,17.76642,4.37956,8.75912,13.13869,8.75912,8.94526
t2286,4.38184,5,17.71282,17.77464,4.38184,8.76369,13.14553,8.76369,8.94913
t2287,4.38412,5,17.72126,17.78285,4.38412,8.76825,13.15237,8.76825,8.95301
t2288,4.38641,5,17.7297,17.79106,4.38641,8.77281,13.15922,8.77281,8.95689
t2289,4.38869,5,17.73814,17.79927,4.38869,8.77737,13.16606,8.77737,8.96077
t2290,4.39097,5,17.74658,17.80748,4.39097,8.78193,13.1729,8.78193,8.96464
t2291,4.39325,5,17.75502,17.81569,4.39325,8.7865,13.17974,8.7865,8.96852
t2292,4.39553,5,17.76346,17.82391,4.39553,8.79106,13.18659,8.79106,8.9724
t2293,4.39781,5,17.7719,17.83212,4.39781,8.79562,13.19343,8.79562,8.97628
t2294,4.40009,5,17.78034,17.84033,4.40009,8.80018,13.20027,8.80018,8.98016
t2295,4.40237,5,17.78878,17.84854,4.40237,8.80474,13.20712,8.80474,8.98403
t2296,4.40465,5,17.79722,17.85675,4.40465,8.80931,13.21396,8.80931,8.98791
t2297,4.40693,5,17.80566,17.86496,4.40693,8.81387,13.2208,8.81387,8.99179
t2298,4.40922,5,17.8141,17.87318,4.40922,8.81843,13.22765,8.81843,8.99567
t2299,4.4115,5,17.82254,17.88139,4.4115,8.82299,13.23449,8.82299,8.99954
t2300,4.41378,5,17.83098,17.8896,4.41378,8.82755,13.24133,8.82755,9.00342
t2301,4.41606,5,17.83942,17.89781,4.41606,8.83212,13.24818,8.83212,9.0073
t2302,4.41834,5,17.84786,17.90602,4.41834,8.83668,13.25502,8.83668,9.01118
t2303,4.42062,5,17.8563,17.91423,4.42062,8.84124,13.26186,8.84124,9.01505
t2304,4.4229,5,17.86474,17.92245,4.4229,8.8458,13.2687,8.8458,9.01893
t2305,4.42518,5,17.87318,17.93066,4.42518,8.85036,13.27555,8.85036,9.02281
t2306,4.42746,5,17.88161,17.93887,4.42746,8.85493,13.28239,8.85493,9.02669
t2307,4.42974,5,17.89005,17.94708,4.42974,8.85949,13.28923,8.85949,9.03057
t2308,4.43203,5,17.89849,17.95529,4.43203,8.86405,13.29608,8.86405,9.03444
t2309,4.43431,5,17.90693,17.9635,4.43431,8.86861,13.30292,8.86861,9.03832
t2310,4.43659,5,17.91537,17.97172,4.43659,8.87318,13.30976,8.87318,9.0422
t2311,4.43887,5,17.92381,17.97993,4.43887,8.87774,13.31661,8.87774,9.04608
t2312,4.44115,5,17.93225,17.98814,4.44115,8.8823,13.32345,8.8823,9.04995
t2313,4.44343,5,17.94069,17.99635,4.44343,8.88686,13.33029,8.88686,9.05383
t2314,4.44571,5,17.94913,18.00456,4.44571,8.89142,13.33714,8.89142,9.05771
t2315,4.44799,5,17.95757,18.01277,4.44799,8.89599,13.34398,8.89599,9.06159
t2316,4.45027,5,17.96601,18.02099,4.45027,8.90055,13.35082,8.90055,9.06547
t2317,4.45255,5,17.97445,18.0292,4.45255,8.90511,13.35766,8.90511,9.06934
t2318,4.45484,5,17.98289,18.03741,4.45484,8.90967,13.36451,8.90967,9.07322
t2319,4.45712,5,17.99133,18.04562,4.45712,8.91423,13.37135,8.91423,9.0771
t2320,4.4594,5,17.99977,18.05383,4.4594,8.9188,13.37819,8.9188,9.08098
t2321,4.46168,5,18.00821,18.06204,4.46168,8.92336,13.38504,8.92336,9.08485
t2322,4.46396,5,18.01665,18.07026,4.46396,8.92792,13.39188,8.92792,9.08873
t2323,4.46624,5,18.02509,18.07847,4.46624,8.93248,13.39872,8.93248,9.09261
t2324,4.46852,5,18.03353,18.08668,4.46852,8.93704,13.40557,8.93704,9.09649
t2325,4.4708,5,18.04197,18.09489,4.4708,8.94161,13.41241,8.94161,9.10036
t2326,4.47308,5,18.05041,18.1031,4.47308,8.94617,13.41925,8.94617,9.10424
t2327,4.47536,5,18.05885,18.11131,4.47536,8.95073,13.42609,8.95073,9.10812
t2328,4.47765,5,18.06729,18.11953,4.47765,8.95529,13.43294,8.95529,9.112
t2329,4.47993,5,18.07573,18.12774,4.47993,8.95985,13.43978,8.95985,9.11588
t2330,4.48221,5,18.08417,18.13595,4.48221,8.96442,13.44662,8.96442,9.11975
t2331,4.48449,5,18.09261,18.14416,4.48449,8.96898,13.45347,8.96898,9.12363
t2332,4.48677,5,18.10105,18.15237,4.48677,8.97354,13.46031,8.97354,9.12751
t2333,4.48905,5,18.10949,18.16058,4.48905,8.9781,13.46715,8.9781,9.13139
t2334,4.49133,5,18.11793,18.1688,4.49133,8.98266,13.474,8.98266,9.13526
t2335,4.49361,5,18.12637,18.17701,4.49361,8.98723,13.48084,8.98723,9.13914
t2336,4.49589,5,18.13481,18.18522,4.49589,8.99179,13.48768,8.99179,9.14302
t2337,4.49818,5,18.14325,18.19343,4.49818,8.99635,13.49453,8.99635,9.1469
t2338,4.50046,5,18.15169,18.20164,4.50046,9.00091,13.50137,9.00091,9.15078
t2339,4.50274,5,18.16013,18.20985,4.50274,9.00547,13.50821,9.00547,9.15465
t2340,4.50502,5,18.16857,18.21807,4.50502,9.01004,13.51505,9.01004,9.15853
t2341,4.5073,5,18.17701,18.22628,4.5073,9.0146,13.5219,9.0146,9.16241
t2342,4.50958,5,18.18545,18.23449,4.50958,9.01916,13.52874,9.01916,9.16629
t2343,4.51186,5,18.19389,18.2427,4.51186,9.02372,13.53558,9.02372,9.17016
t2344,4.51414,5,18.20233,18.25091,4.51414,9.02828,13.54243,9.02828,9.17404
t2345,4.51642,5,18.21077,18.25912,4.51642,9.03285,13.54927,9.03285,9.17792
t2346,4.5187,5,18.21921,18.26734,4.5187,9.03741,13.55611,9.03741,9.1818
t2347,4.52099,5,18.22765,18.27555,4.52099,9.04197,13.56296,9.04197,9.18568
t2348,4.52327,5,18.23609,18.28376,4.52327,9.04653,13.5698,9.04653,9.18955
t2349,4.52555,5,18.24453,18.29197,4.52555,9.05109,13.57664,9.05109,9.19343
t2350,4.52783,5,18.25297,18.30018,4.52783,9.05566,13.58349,9.05566,9.19731
t2351,4.53011,5,18.26141,18.30839,4.53011,9.06022,13.59033,9.06022,9.20119
t2352,4.53239,5,18.26984,18.31661,4.53239,9.06478,13.59717,9.06478,9.20506
t2353,4.53467,5,18.27828,18.32482,4.53467,9.06934,13.60401,9.06934,9.20894
t2354,4.53695,5,18.28672,18.33303,4.53695,9.07391,13.61086,9.07391,9.21282
t2355,4.53923,5,18.29516,18.34124,4.53923,9.07847,13.6177,9.07847,9.2167
t2356,4.54151,5,18.3036,18.34945,4.54151,9.08303,13.62454,9.08303,9.22057
t2357,4.5438,5,18.31204,18.35766,4.5438,9.08759,13.63139,9.08759,9.22445
t2358,4.54608,5,18.32048,18.36588,4.54608,9.09215,13.63823,9.09215,9.22833
t2359,4.54836,5,18.32892,18.37409,4.54836,9.09672,13.64507,9.09672,9.23221
t2360,4.55064,5,18.33736,18.3823,4.55064,9.10128,13.65192,9.10128,9.23609
t2361,4.55292,5,18.3458,18.39051,4.55292,9.10584,13.65876,9.10584,9.23996
t2362,4.5552,5,18.35424,18.39872,4.5552,9.1104,13.6656,9.1104,9.24384
t2363,4.55748,5,18.36268,18.40693,4.55748,9.11496,13.67245,9.11496,9.24772
t2364,4.55976,5,18.37112,18.41515,4.55976,9.11953,13.67929,9.11953,9.2516
t2365,4.56204,5,18.37956,18.42336,4.56204,9.12409,13.68613,9.12409,9.25547
t2366,4.56432,5,18.388,18.43157,4.56432,9.12865,13.69297,9.12865,9.25935
t2367,4.56661,5,18.39644,18.43978,4.56661,9.13321,13.69982,9.13321,9.26323
t2368,4.56889,5,18.40488,18.44799,4.56889,9.13777,13.70666,9.13777,9.26711
t2369,4.57117,5,18.41332,18.4562,4.57117,9.14234,13.7135,9.14234,9.27099
t2370,4.57345,5,18.42176,18.46442,4.57345,9.1469,13.72035,9.1469,9.27486
t2371,4.57573,5,18.4302,18.47263,4.57573,9.15146,13.72719,9.15146,9.27874
t2372,4.57801,5,18.43864,18.48084,4.57801,9.15602,13.73403,9.15602,9.28262
t2373,4.58029,5,18.44708,18.48905,4.58029,9.16058,13.74088,9.16058,9.2865
t2374,4.58257,5,18.45552,18.49726,4.58257,9.16515,13.74772,9.16515,9.29037
t2375,4.58485,5,18.46396,18.50547,4.58485,9.16971,13.75456,9.16971,9.29425
t2376,4.58714,5,18.4724,18.51369,4.58714,9.17427,13.76141,9.17427,9.29813
t2377,4.58942,5,18.48084,18.5219,4.58942,9.17883,13.76825,9.17883,9.30201
t2378,4.5917,5,18.48928,18.53011,4.5917,9.18339,13.77509,9.18339,9.30589
t2379,4.59398,5,18.49772,18.53832,4.59398,9.18796,13.78193,9.18796,9.30976
t2380,4.59626,5,18.50616,18.54653,4.59626,9.19252,13.78878,9.19252,9.31364
t2381,4.59854,5,18.5146,18.55474,4.59854,9.19708,13.79562,9.19708,9.31752
t2382,4.60082,5,18.52304,18.56296,4.60082,9.20164,13.80246,9.20164,9.3214
t2383,4.6031,5,18.53148,18.57117,4.6031,9.2062,13.80931,9.2062,9.32527
t2384,4.60538,5,18.53992,18.57938,4.60538,9.21077,13.81615,9.21077,9.32915
t2385,4.60766,5,18.54836,18.58759,4.60766,9.21533,13.82299,9.21533,9.33303
t2386,4.60995,5,18.5568,18.5958,4.60995,9.21989,13.82984,9.21989,9.33691
t2387,4.61223,5,18.56524,18.60401,4.61223,9.22445,13.83668,9.22445,9.34078
t2388,4.61451,5,18.57368,18.61223,4.61451,9.22901,13.84352,9.22901,9.34466
t2389,4.61679,5,18.58212,18.62044,4.61679,9.23358,13.85036,9.23358,9.34854
t2390,4.61907,5,18.59056,18.62865,4.61907,9.23814,13.85721,9.23814,9.35242
t2391,4.62135,5,18.599,18.63686,4.62135,9.2427,13.86405,9.2427,9.3563
t2392,4.62363,5,18.60744,18.64507,4.62363,9.24726,13.87089,9.24726,9.36017
t2393,4.62591,5,18.61588,18.65328,4.62591,9.25182,13.87774,9.25182,9.36405
t2394,4.62819,5,18.62432,18.6615,4.62819,9.25639,13.88458,9.25639,9.36793
t2395,4.63047,5,18.63276,18.66971,4.63047,9.26095,13.89142,9.26095,9.37181
t2396,4.63276,5,18.6412,18.67792,4.63276,9.26551,13.89827,9.26551,9.37568
t2397,4.63504,5,18.64964,18.68613,4.63504,9.27007,13.90511,9.27007,9.37956
t2398,4.63732,5,18.65807,18.69434,4.63732,9.27464,13.91195,9.27464,9.38344
t2399,4.6396,5,18.66651,18.70255,4.6396,9.2792,13.9188,9.2792,9.38732
t2400,4.64188,5,18.67495,18.71077,4.64188,9.28376,13.92564,9.28376,9.3912
t2401,4.64416,5,18.68339,18.71898,4.64416,9.28832,13.93248,9.28832,9.39507
t2402,4.64644,5,18.69183,18.72719,4.64644,9.29288,13.93932,9.29288,9.39895
t2403,4.64872,5,18.70027,18.7354,4.64872,9.29745,13.94617,9.29745,9.40283
t2404,4.651,5,18.70871,18.74361,4.651,9.30201,13.95301,9.30201,9.40671
t2405,4.65328,5,18.71715,18.75182,4.65328,9.30657,13.95985,9.30657,9.41058
t2406,4.65557,5,18.72559,18.76004,4.65557,9.31113,13.9667,9.31113,9.41446
t2407,4.65785,5,18.73403,18.76825,4.65785,9.31569,13.97354,9.31569,9.41834
t2408,4.66013,5,18.74247,18.77646,4.66013,9.32026,13.98038,9.32026,9.42222
t2409,4.66241,5,18.75091,18.78467,4.66241,9.32482,13.98723,9.32482,9.42609
t2410,4.66469,5,18.75935,18.79288,4.66469,9.32938,13.99407,9.32938,9.42997
t2411,4.66697,5,18.76779,18.80109,4.66697,9.33394,14.00091,9.33394,9.43385
t2412,4.66925,5,18.77623,18.80931,4.66925,9.3385,14.00776,9.3385,9.43773
t2413,4.67153,5,18.78467,18.81752,4.67153,9.34307,14.0146,9.34307,9.44161
t2414,4.67381,5,18.79311,18.82573,4.67381,9.34763,14.02144,9.34763,9.44548
t2415,4.67609,5,18.80155,18.83394,4.67609,9.35219,14.02828,9.35219,9.44936
t2416,4.67838,5,18.80999,18.84215,4.67838,9.35675,14.03513,9.35675,9.45324
t2417,4.68066,5,18.81843,18.85036,4.68066,9.36131,14.04197,9.36131,9.45712
t2418,4.68294,5,18.82687,18.85858,4.68294,9.36588,14.04881,9.36588,9.46099
t2419,4.68522,5,18.83531,18.86679,4.68522,9.37044,14.05566,9.37044,9.46487
t2420,4.6875,5,18.84375,18.875,4.6875,9.375,14.0625,9.375,9.46875
t2421,4.68978,5,18.85219,18.88321,4.68978,9.37956,14.06934,9.37956,9.47263
t2422,4.69206,5,18.86063,18.89142,4.69206,9.38412,14.07619,9.38412,9.47651
t2423,4.69434,5,18.86907,18.89964,4.69434,9.38869,14.08303,9.38869,9.48038
t2424,4.69662,5,18.87751,18.90785,4.69662,9.39325,14.08987,9.39325,9.48426
t2425,4.69891,5,18.88595,18.91606,4.69891,9.39781,14.09672,9.39781,9.48814
t2426,4.70119,5,18.89439,18.92427,4.70119,9.40237,14.10356,9.40237,9.49202
t2427,4.70347,5,18.90283,18.93248,4.70347,9.40693,14.1104,9.40693,9.49589
t2428,4.70575,5,18.91127,18.94069,4.70575,9.4115,14.11724,9.4115,9.49977
t2429,4.70803,5,18.91971,18.94891,4.70803,9.41606,14.12409,9.41606,9.50365
t2430,4.71031,5,18.92815,18.95712,4.71031,9.42062,14.13093,9.42062,9.50753
t2431,4.71259,5,18.93659,18.96533,4.71259,9.42518,14.13777,9.42518,9.51141
t2432,4.71487,5,18.94503,18.97354,4.71487,9.42974,14.14462,9.42974,9.51528
t2433,4.71715,5,18.95347,18.98175,4.71715,9.43431,14.15146,9.43431,9.51916
t2434,4.71943,5,18.96191,18.98996,4.71943,9.43887,14.1583,9.43887,9.52304
t2435,4.72172,5,18.97035,18.99818,4.72172,9.44343,14.16515,9.44343,9.52692
t2436,4.724,5,18.97879,19.00639,4.724,9.44799,14.17199,9.44799,9.53079
t2437,4.72628,5,18.98723,19.0146,4.72628,9.45255,14.17883,9.45255,9.53467
t2438,4.72856,5,18.99567,19.02281,4.72856,9.45712,14.18568,9.45712,9.53855
t2439,4.73084,5,19.00411,19.03102,4.73084,9.46168,14.19252,9.46168,9.54243
t2440,4.73312,5,19.01255,19.03923,4.73312,9.46624,14.19936,9.46624,9.5463
t2441,4.7354,5,19.02099,19.04745,4.7354,9.4708,14.2062,9.4708,9.55018
t2442,4.73768,5,19.02943,19.05566,4.73768,9.47536,14.21305,9.47536,9.55406
t2443,4.73996,5,19.03786,19.06387,4.73996,9.47993,14.21989,9.47993,9.55794
t2444,4.74224,5,19.0463,19.07208,4.74224,9.48449,14.22673,9.48449,9.56182
t2445,4.74453,5,19.05474,19.08029,4.74453,9.48905,14.23358,9.48905,9.56569
t2446,4.74681,5,19.06318,19.0885,4.74681,9.49361,14.24042,9.49361,9.56957
t2447,4.74909,5,19.07162,19.09672,4.74909,9.49818,14.24726,9.49818,9.57345
t2448,4.75137,5,19.08006,19.10493,4.75137,9.50274,14.25411,9.50274,9.57733
t2449,4.75365,5,19.0885,19.11314,4.75365,9.5073,14.26095,9.5073,9.5812
t2450,4.75593,5,19.09694,19.12135,4.75593,9.51186,14.26779,9.51186,9.58508
t2451,4.75821,5,19.10538,19.12956,4.75821,9.51642,14.27464,9.51642,9.58896
t2452,4.76049,5,19.11382,19.13777,4.76049,9.52099,14.28148,9.52099,9.59284
t2453,4.76277,5,19.12226,19.14599,4.76277,9.52555,14.28832,9.52555,9.59672
t2454,4.76505,5,19.1307,19.1542,4.76505,9.53011,14.29516,9.53011,9.60059
t2455,4.76734,5,19.13914,19.16241,4.76734,9.53467,14.30201,9.53467,9.60447
t2456,4.76962,5,19.14758,19.17062,4.76962,9.53923,14.30885,9.53923,9.60835
t2457,4.7719,5,19.15602,19.17883,4.7719,9.5438,14.31569,9.5438,9.61223
t2458,4.77418,5,19.16446,19.18704,4.77418,9.54836,14.32254,9.54836,9.6161
t2459,4.77646,5,19.1729,19.19526,4.77646,9.55292,14.32938,9.55292,9.61998
t2460,4.77874,5,19.18134,19.20347,4.77874,9.55748,14.33622,9.55748,9.62386
t2461,4.78102,5,19.18978,19.21168,4.78102,9.56204,14.34307,9.56204,9.62774
t2462,4.7833,5,19.19822,19.21989,4.7833,9.56661,14.34991,9.56661,9.63161
t2463,4.78558,5,19.20666,19.2281,4.78558,9.57117,14.35675,9.57117,9.63549
t2464,4.78786,5,19.2151,19.23631,4.78786,9.57573,14.36359,9.57573,9.63937
t2465,4.79015,5,19.22354,19.24453,4.79015,9.58029,14.37044,9.58029,9.64325
t2466,4.79243,5,19.23198,19.25274,4.79243,9.58485,14.37728,9.58485,9.64713
t2467,4.79471,5,19.24042,19.26095,4.79471,9.58942,14.38412,9.58942,9.651
t2468,4.79699,5,19.24886,19.26916,4.79699,9.59398,14.39097,9.59398,9.65488
t2469,4.79927,5,19.2573,19.27737,4.79927,9.59854,14.39781,9.59854,9.65876
t2470,4.80155,5,19.26574,19.28558,4.80155,9.6031,14.40465,9.6031,9.66264
t2471,4.80383,5,19.27418,19.2938,4.80383,9.60766,14.4115,9.60766,9.66651
t2472,4.80611,5,19.28262,19.30201,4.80611,9.61223,14.41834,9.61223,9.67039
t2473,4.80839,5,19.29106,19.31022,4.80839,9.61679,14.42518,9.61679,9.67427
t2474,4.81068,5,19.2995,19.31843,4.81068,9.62135,14.43203,9.62135,9.67815
t2475,4.81296,5,19.30794,19.32664,4.81296,9.62591,14.43887,9.62591,9.68203
t2476,4.81524,5,19.31638,19.33485,4.81524,9.63047,14.44571,9.63047,9.6859
t2477,4.81752,5,19.32482,19.34307,4.81752,9.63504,14.45255,9.63504,9.68978
t2478,4.8198,5,19.33326,19.35128,4.8198,9.6396,14.4594,9.6396,9.69366
t2479,4.82208,5,19.3417,19.35949,4.82208,9.64416,14.46624,9.64416,9.69754
t2480,4.82436,5,19.35014,19.3677,4.82436,9.64872,14.47308,9.64872,9.70141
t2481,4.82664,5,19.35858,19.37591,4.82664,9.65328,14.47993,9.65328,9.70529
t2482,4.82892,5,19.36702,19.38412,4.82892,9.65785,14.48677,9.65785,9.70917
t2483,4.8312,5,19.37546,19.39234,4.8312,9.66241,14.49361,9.66241,9.71305
t2484,4.83349,5,19.3839,19.40055,4.83349,9.66697,14.50046,9.66697,9.71693
t2485,4.83577,5,19.39234,19.40876,4.83577,9.67153,14.5073,9.67153,9.7208
t2486,4.83805,5,19.40078,19.41697,4.83805,9.67609,14.51414,9.67609,9.72468
t2487,4.84033,5,19.40922,19.42518,4.84033,9.68066,14.52099,9.68066,9.72856
t2488,4.84261,5,19.41766,19.43339,4.84261,9.68522,14.52783,9.68522,9.73244
t2489,4.84489,5,19.42609,19.44161,4.84489,9.68978,14.53467,9.68978,9.73631
t2490,4.84717,5,19.43453,19.44982,4.84717,9.69434,14.54151,9.69434,9.74019
t2491,4.84945,5,19.44297,19.45803,4.84945,9.69891,14.54836,9.69891,9.74407
t2492,4.85173,5,19.45141,19.46624,4.85173,9.70347,14.5552,9.70347,9.74795
t2493,4.85401,5,19.45985,19.47445,4.85401,9.70803,14.56204,9.70803,9.75182
t2494,4.8563,5,19.46829,19.48266,4.8563,9.71259,14.56889,9.71259,9.7557
t2495,4.85858,5,19.47673,19.49088,4.85858,9.71715,14.57573,9.71715,9.75958
t2496,4.86086,5,19.48517,19.49909,4.86086,9.72172,14.58257,9.72172,9.76346
t2497,4.86314,5,19.49361,19.5073,4.86314,9.72628,14.58942,9.72628,9.76734
t2498,4.86542,5,19.50205,19.51551,4.86542,9.73084,14.59626,9.73084,9.77121
t2499,4.8677,5,19.51049,19.52372,4.8677,9.7354,14.6031,9.7354,9.77509
t2500,4.86998,5,19.51893,19.53193,4.86998,9.73996,14.60995,9.73996,9.77897
t2501,4.87226,5,19.52737,19.54015,4.87226,9.74453,14.61679,9.74453,9.78285
t2502,4.87454,5,19.53581,19.54836,4.87454,9.74909,14.62363,9.74909,9.78672
t2503,4.87682,5,19.54425,19.55657,4.87682,9.75365,14.63047,9.75365,9.7906
t2504,4.87911,5,19.55269,19.56478,4.87911,9.75821,14.63732,9.75821,9.79448
t2505,4.88139,5,19.56113,19.57299,4.88139,9.76277,14.64416,9.76277,9.79836
t2506,4.88367,5,19.56957,19.5812,4.88367,9.76734,14.651,9.76734,9.80224
t2507,4.88595,5,19.57801,19.58942,4.88595,9.7719,14.65785,9.7719,9.80611
t2508,4.88823,5,19.58645,19.59763,4.88823,9.77646,14.66469,9.77646,9.80999
t2509,4.89051,5,19.59489,19.60584,4.89051,9.78102,14.67153,9.78102,9.81387
t2510,4.89279,5,19.60333,19.61405,4.89279,9.78558,14.67838,9.78558,9.81775
t2511,4.89507,5,19.61177,19.62226,4.89507,9.79015,14.68522,9.79015,9.82162
t2512,4.89735,5,19.62021,19.63047,4.89735,9.79471,14.69206,9.79471,9.8255
t2513,4.89964,5,19.62865,19.63869,4.89964,9.79927,14.69891,9.79927,9.82938
t2514,4.90192,5,19.63709,19.6469,4.90192,9.80383,14.70575,9.80383,9.83326
t2515,4.9042,5,19.64553,19.65511,4.9042,9.80839,14.71259,9.80839,9.83714
t2516,4.90648,5,19.65397,19.66332,4.90648,9.81296,14.71943,9.81296,9.84101
t2517,4.90876,5,19.66241,19.67153,4.90876,9.81752,14.72628,9.81752,9.84489
t2518,4.91104,5,19.67085,19.67974,4.91104,9.82208,14.73312,9.82208,9.84877
t2519,4.91332,5,19.67929,19.68796,4.91332,9.82664,14.73996,9.82664,9.85265
t2520,4.9156,5,19.68773,19.69617,4.9156,9.8312,14.74681,9.8312,9.85652
t2521,4.91788,5,19.69617,19.70438,4.91788,9.83577,14.75365,9.83577,9.8604
t2522,4.92016,5,19.70461,19.71259,4.92016,9.84033,14.76049,9.84033,9.86428
t2523,4.92245,5,19.71305,19.7208,4.92245,9.84489,14.76734,9.84489,9.86816
t2524,4.92473,5,19.72149,19.72901,4.92473,9.84945,14.77418,9.84945,9.87203
t2525,4.92701,5,19.72993,19.73723,4.92701,9.85401,14.78102,9.85401,9.87591
t2526,4.92929,5,19.73837,19.74544,4.92929,9.85858,14.78786,9.85858,9.87979
t2527,4.93157,5,19.74681,19.75365,4.93157,9.86314,14.79471,9.86314,9.88367
t2528,4.93385,5,19.75525,19.76186,4.93385,9.8677,14.80155,9.8677,9.88755
t2529,4.93613,5,19.76369,19.77007,4.93613,9.87226,14.80839,9.87226,9.89142
t2530,4.93841,5,19.77213,19.77828,4.93841,9.87682,14.81524,9.87682,9.8953
t2531,4.94069,5,19.78057,19.7865,4.94069,9.88139,14.82208,9.88139,9.89918
t2532,4.94297,5,19.78901,19.79471,4.94297,9.88595,14.82892,9.88595,9.90306
t2533,4.94526,5,19.79745,19.80292,4.94526,9.89051,14.83577,9.89051,9.90693
t2534,4.94754,5,19.80589,19.81113,4.94754,9.89507,14.84261,9.89507,9.91081
t2535,4.94982,5,19.81432,19.81934,4.94982,9.89964,14.84945,9.89964,9.91469
t2536,4.9521,5,19.82276,19.82755,4.9521,9.9042,14.8563,9.9042,9.91857
t2537,4.95438,5,19.8312,19.83577,4.95438,9.90876,14.86314,9.90876,9.92245
t2538,4.95666,5,19.83964,19.84398,4.95666,9.91332,14.86998,9.91332,9.92632
